"Plot Title: 20574421_VAUL_2"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Abs Pres Barom., kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Water Level, meters (LGR S/N: null)"
23536,09/02/21 02:15:00 PM,99.425,4.415,97.745,197.883
23537,09/02/21 02:20:00 PM,99.416,4.415,,197.882
23538,09/02/21 02:25:00 PM,99.406,4.415,,197.881
23539,09/02/21 02:30:00 PM,99.416,4.415,97.752,197.882
23540,09/02/21 02:35:00 PM,99.425,4.415,,197.883
23541,09/02/21 02:40:00 PM,99.425,4.415,,197.883
23542,09/02/21 02:45:00 PM,99.425,4.415,97.745,197.883
23543,09/02/21 02:50:00 PM,99.425,4.415,,197.883
23544,09/02/21 02:55:00 PM,99.434,4.415,,197.884
23545,09/02/21 03:00:00 PM,99.425,4.415,97.748,197.883
23546,09/02/21 03:05:00 PM,99.425,4.415,,197.883
23547,09/02/21 03:10:00 PM,99.425,4.415,,197.883
23548,09/02/21 03:15:00 PM,99.425,4.415,97.748,197.883
23549,09/02/21 03:20:00 PM,99.416,4.415,,197.882
23550,09/02/21 03:25:00 PM,99.416,4.415,,197.882
23551,09/02/21 03:30:00 PM,99.416,4.415,97.744,197.882
23552,09/02/21 03:35:00 PM,99.425,4.415,,197.884
23553,09/02/21 03:40:00 PM,99.406,4.415,,197.882
23554,09/02/21 03:45:00 PM,99.397,4.415,97.737,197.881
23555,09/02/21 03:50:00 PM,99.397,4.415,,197.882
23556,09/02/21 03:55:00 PM,99.397,4.415,,197.883
23557,09/02/21 04:00:00 PM,99.397,4.415,97.715,197.883
23558,09/02/21 04:05:00 PM,99.378,4.415,,197.882
23559,09/02/21 04:10:00 PM,99.378,4.415,,197.883
23560,09/02/21 04:15:00 PM,99.376,4.519,97.697,197.883
23561,09/02/21 04:20:00 PM,99.376,4.519,,197.882
23562,09/02/21 04:25:00 PM,99.385,4.519,,197.883
23563,09/02/21 04:30:00 PM,99.367,4.519,97.715,197.880
23564,09/02/21 04:35:00 PM,99.376,4.519,,197.882
23565,09/02/21 04:40:00 PM,99.376,4.519,,197.883
23566,09/02/21 04:45:00 PM,99.348,4.519,97.683,197.882
23567,09/02/21 04:50:00 PM,99.358,4.519,,197.882
23568,09/02/21 04:55:00 PM,99.376,4.519,,197.883
23569,09/02/21 05:00:00 PM,99.376,4.519,97.712,197.882
23570,09/02/21 05:05:00 PM,99.367,4.519,,197.881
23571,09/02/21 05:10:00 PM,99.367,4.519,,197.881
23572,09/02/21 05:15:00 PM,99.367,4.519,97.712,197.881
23573,09/02/21 05:20:00 PM,99.358,4.519,,197.879
23574,09/02/21 05:25:00 PM,99.385,4.519,,197.881
23575,09/02/21 05:30:00 PM,99.383,4.623,97.734,197.880
23576,09/02/21 05:35:00 PM,99.374,4.623,,197.879
23577,09/02/21 05:40:00 PM,99.374,4.623,,197.880
23578,09/02/21 05:45:00 PM,99.365,4.623,97.723,197.879
23579,09/02/21 05:50:00 PM,99.365,4.623,,197.880
23580,09/02/21 05:55:00 PM,99.374,4.623,,197.881
23581,09/02/21 06:00:00 PM,99.374,4.623,97.708,197.882
23582,09/02/21 06:05:00 PM,99.365,4.623,,197.881
23583,09/02/21 06:10:00 PM,99.365,4.623,,197.881
23584,09/02/21 06:15:00 PM,99.355,4.623,97.705,197.880
23585,09/02/21 06:20:00 PM,99.355,4.623,,197.880
23586,09/02/21 06:25:00 PM,99.374,4.623,,197.881
23587,09/02/21 06:30:00 PM,99.365,4.623,97.716,197.880
23588,09/02/21 06:35:00 PM,99.365,4.623,,197.880
23589,09/02/21 06:40:00 PM,99.365,4.623,,197.880
23590,09/02/21 06:45:00 PM,99.346,4.623,97.723,197.877
23591,09/02/21 06:50:00 PM,99.362,4.727,,197.879
23592,09/02/21 06:55:00 PM,99.362,4.727,,197.879
23593,09/02/21 07:00:00 PM,99.372,4.727,97.716,197.881
23594,09/02/21 07:05:00 PM,99.362,4.727,,197.879
23595,09/02/21 07:10:00 PM,99.362,4.727,,197.879
23596,09/02/21 07:15:00 PM,99.372,4.727,97.730,197.879
23597,09/02/21 07:20:00 PM,99.372,4.727,,197.880
23598,09/02/21 07:25:00 PM,99.353,4.727,,197.878
23599,09/02/21 07:30:00 PM,99.344,4.727,97.715,197.878
23600,09/02/21 07:35:00 PM,99.353,4.727,,197.879
23601,09/02/21 07:40:00 PM,99.344,4.727,,197.879
23602,09/02/21 07:45:00 PM,99.334,4.727,97.704,197.878
23603,09/02/21 07:50:00 PM,99.353,4.727,,197.881
23604,09/02/21 07:55:00 PM,99.334,4.727,,197.879
23605,09/02/21 08:00:00 PM,99.344,4.727,97.685,197.881
23606,09/02/21 08:05:00 PM,99.344,4.727,,197.881
23607,09/02/21 08:10:00 PM,99.334,4.727,,197.879
23608,09/02/21 08:15:00 PM,99.344,4.727,97.694,197.880
23609,09/02/21 08:20:00 PM,99.334,4.727,,197.880
23610,09/02/21 08:25:00 PM,99.334,4.727,,197.880
23611,09/02/21 08:30:00 PM,99.334,4.727,97.674,197.881
23612,09/02/21 08:35:00 PM,99.332,4.831,,197.882
23613,09/02/21 08:40:00 PM,99.341,4.831,,197.884
23614,09/02/21 08:45:00 PM,99.341,4.831,97.648,197.884
23615,09/02/21 08:50:00 PM,99.341,4.831,,197.884
23616,09/02/21 08:55:00 PM,99.341,4.831,,197.884
23617,09/02/21 09:00:00 PM,99.323,4.831,97.662,197.881
23618,09/02/21 09:05:00 PM,99.341,4.831,,197.883
23619,09/02/21 09:10:00 PM,99.341,4.831,,197.883
23620,09/02/21 09:15:00 PM,99.332,4.831,97.670,197.881
23621,09/02/21 09:20:00 PM,99.323,4.831,,197.880
23622,09/02/21 09:25:00 PM,99.341,4.831,,197.881
23623,09/02/21 09:30:00 PM,99.351,4.831,97.687,197.882
23624,09/02/21 09:35:00 PM,99.351,4.831,,197.883
23625,09/02/21 09:40:00 PM,99.332,4.831,,197.882
23626,09/02/21 09:45:00 PM,99.341,4.831,97.649,197.884
23627,09/02/21 09:50:00 PM,99.341,4.831,,197.884
23628,09/02/21 09:55:00 PM,99.341,4.831,,197.883
23629,09/02/21 10:00:00 PM,99.351,4.831,97.663,197.884
23630,09/02/21 10:05:00 PM,99.332,4.831,,197.882
23631,09/02/21 10:10:00 PM,99.341,4.831,,197.883
23632,09/02/21 10:15:00 PM,99.351,4.831,97.668,197.883
23633,09/02/21 10:20:00 PM,99.341,4.831,,197.883
23634,09/02/21 10:25:00 PM,99.351,4.831,,197.884
23635,09/02/21 10:30:00 PM,99.341,4.831,97.662,197.883
23636,09/02/21 10:35:00 PM,99.351,4.831,,197.884
23637,09/02/21 10:40:00 PM,99.341,4.831,,197.882
23638,09/02/21 10:45:00 PM,99.351,4.831,97.673,197.883
23639,09/02/21 10:50:00 PM,99.351,4.831,,197.883
23640,09/02/21 10:55:00 PM,99.357,4.934,,197.883
23641,09/02/21 11:00:00 PM,99.357,4.934,97.678,197.883
23642,09/02/21 11:05:00 PM,99.376,4.934,,197.885
23643,09/02/21 11:10:00 PM,99.376,4.934,,197.885
23644,09/02/21 11:15:00 PM,99.367,4.934,97.678,197.884
23645,09/02/21 11:20:00 PM,99.376,4.934,,197.885
23646,09/02/21 11:25:00 PM,99.367,4.934,,197.883
23647,09/02/21 11:30:00 PM,99.385,4.934,97.692,197.884
23648,09/02/21 11:35:00 PM,99.367,4.934,,197.882
23649,09/02/21 11:40:00 PM,99.385,4.934,,197.884
23650,09/02/21 11:45:00 PM,99.376,4.934,97.705,197.882
23651,09/02/21 11:50:00 PM,99.376,4.934,,197.883
23652,09/02/21 11:55:00 PM,99.404,4.934,,197.886
23653,09/03/21 12:00:00 AM,99.395,4.934,97.686,197.886
23654,09/03/21 12:05:00 AM,99.376,4.934,,197.883
23655,09/03/21 12:10:00 AM,99.404,4.934,,197.885
23656,09/03/21 12:15:00 AM,99.404,4.934,97.718,197.884
23657,09/03/21 12:20:00 AM,99.404,4.934,,197.884
23658,09/03/21 12:25:00 AM,99.404,4.934,,197.885
23659,09/03/21 12:30:00 AM,99.413,4.934,97.702,197.886
23660,09/03/21 12:35:00 AM,99.404,4.934,,197.884
23661,09/03/21 12:40:00 AM,99.404,4.934,,197.883
23662,09/03/21 12:45:00 AM,99.413,4.934,97.731,197.883
23663,09/03/21 12:50:00 AM,99.423,4.934,,197.884
23664,09/03/21 12:55:00 AM,99.413,4.934,,197.883
23665,09/03/21 01:00:00 AM,99.432,4.934,97.736,197.885
23666,09/03/21 01:05:00 AM,99.413,4.934,,197.883
23667,09/03/21 01:10:00 AM,99.423,4.934,,197.884
23668,09/03/21 01:15:00 AM,99.432,4.934,97.739,197.884
23669,09/03/21 01:20:00 AM,99.432,4.934,,197.884
23670,09/03/21 01:25:00 AM,99.432,4.934,,197.884
23671,09/03/21 01:30:00 AM,99.432,4.934,97.753,197.883
23672,09/03/21 01:35:00 AM,99.413,4.934,,197.881
23673,09/03/21 01:40:00 AM,99.423,4.934,,197.883
23674,09/03/21 01:45:00 AM,99.432,4.934,97.743,197.884
23675,09/03/21 01:50:00 AM,99.432,4.934,,197.884
23676,09/03/21 01:55:00 AM,99.432,4.934,,197.883
23677,09/03/21 02:00:00 AM,99.423,4.934,97.752,197.882
23678,09/03/21 02:05:00 AM,99.441,4.934,,197.884
23679,09/03/21 02:10:00 AM,99.441,4.934,,197.884
23680,09/03/21 02:15:00 AM,99.432,4.934,97.751,197.883
23681,09/03/21 02:20:00 AM,99.423,4.934,,197.882
23682,09/03/21 02:25:00 AM,99.432,4.934,,197.883
23683,09/03/21 02:30:00 AM,99.432,4.934,97.748,197.884
23684,09/03/21 02:35:00 AM,99.441,4.934,,197.884
23685,09/03/21 02:40:00 AM,99.441,4.934,,197.884
23686,09/03/21 02:45:00 AM,99.451,4.934,97.752,197.885
23687,09/03/21 02:50:00 AM,99.441,4.934,,197.884
23688,09/03/21 02:55:00 AM,99.451,4.934,,197.885
23689,09/03/21 03:00:00 AM,99.441,4.934,97.756,197.884
23690,09/03/21 03:05:00 AM,99.441,4.934,,197.884
23691,09/03/21 03:10:00 AM,99.460,4.934,,197.886
23692,09/03/21 03:15:00 AM,99.441,4.934,97.747,197.885
23693,09/03/21 03:20:00 AM,99.451,4.934,,197.886
23694,09/03/21 03:25:00 AM,99.451,4.934,,197.886
23695,09/03/21 03:30:00 AM,99.441,4.934,97.748,197.884
23696,09/03/21 03:35:00 AM,99.441,4.934,,197.884
23697,09/03/21 03:40:00 AM,99.451,4.934,,197.884
23698,09/03/21 03:45:00 AM,99.462,4.831,97.771,197.884
23699,09/03/21 03:50:00 AM,99.453,4.831,,197.884
23700,09/03/21 03:55:00 AM,99.444,4.831,,197.883
23701,09/03/21 04:00:00 AM,99.444,4.831,97.761,197.883
23702,09/03/21 04:05:00 AM,99.444,4.831,,197.883
23703,09/03/21 04:10:00 AM,99.444,4.831,,197.883
23704,09/03/21 04:15:00 AM,99.453,4.831,97.762,197.884
23705,09/03/21 04:20:00 AM,99.444,4.831,,197.883
23706,09/03/21 04:25:00 AM,99.444,4.831,,197.883
23707,09/03/21 04:30:00 AM,99.453,4.831,97.762,197.884
23708,09/03/21 04:35:00 AM,99.453,4.831,,197.885
23709,09/03/21 04:40:00 AM,99.453,4.831,,197.885
23710,09/03/21 04:45:00 AM,99.453,4.831,97.751,197.885
23711,09/03/21 04:50:00 AM,99.444,4.831,,197.883
23712,09/03/21 04:55:00 AM,99.453,4.831,,197.883
23713,09/03/21 05:00:00 AM,99.453,4.831,97.782,197.882
23714,09/03/21 05:05:00 AM,99.462,4.831,,197.883
23715,09/03/21 05:10:00 AM,99.462,4.831,,197.883
23716,09/03/21 05:15:00 AM,99.446,4.727,97.780,197.882
23717,09/03/21 05:20:00 AM,99.446,4.727,,197.882
23718,09/03/21 05:25:00 AM,99.446,4.727,,197.882
23719,09/03/21 05:30:00 AM,99.455,4.727,97.769,197.884
23720,09/03/21 05:35:00 AM,99.455,4.727,,197.884
23721,09/03/21 05:40:00 AM,99.465,4.727,,197.885
23722,09/03/21 05:45:00 AM,99.465,4.727,97.767,197.885
23723,09/03/21 05:50:00 AM,99.465,4.727,,197.886
23724,09/03/21 05:55:00 AM,99.465,4.727,,197.886
23725,09/03/21 06:00:00 AM,99.455,4.727,97.746,197.886
23726,09/03/21 06:05:00 AM,99.455,4.727,,197.885
23727,09/03/21 06:10:00 AM,99.448,4.623,,197.884
23728,09/03/21 06:15:00 AM,99.458,4.623,97.766,197.884
23729,09/03/21 06:20:00 AM,99.439,4.623,,197.883
23730,09/03/21 06:25:00 AM,99.439,4.623,,197.883
23731,09/03/21 06:30:00 AM,99.448,4.623,97.753,197.885
23732,09/03/21 06:35:00 AM,99.439,4.623,,197.884
23733,09/03/21 06:40:00 AM,99.439,4.623,,197.885
23734,09/03/21 06:45:00 AM,99.430,4.623,97.742,197.884
23735,09/03/21 06:50:00 AM,99.430,4.623,,197.884
23736,09/03/21 06:55:00 AM,99.430,4.623,,197.883
23737,09/03/21 07:00:00 AM,99.423,4.519,97.752,197.882
23738,09/03/21 07:05:00 AM,99.441,4.519,,197.884
23739,09/03/21 07:10:00 AM,99.432,4.519,,197.883
23740,09/03/21 07:15:00 AM,99.432,4.519,97.752,197.883
23741,09/03/21 07:20:00 AM,99.432,4.519,,197.884
23742,09/03/21 07:25:00 AM,99.423,4.519,,197.884
23743,09/03/21 07:30:00 AM,99.423,4.519,97.732,197.884
23744,09/03/21 07:35:00 AM,99.423,4.519,,197.884
23745,09/03/21 07:40:00 AM,99.432,4.519,,197.885
23746,09/03/21 07:45:00 AM,99.425,4.415,97.735,197.884
23747,09/03/21 07:50:00 AM,99.425,4.415,,197.884
23748,09/03/21 07:55:00 AM,99.416,4.415,,197.883
23749,09/03/21 08:00:00 AM,99.425,4.415,97.739,197.884
23750,09/03/21 08:05:00 AM,99.406,4.415,,197.882
23751,09/03/21 08:10:00 AM,99.406,4.415,,197.882
23752,09/03/21 08:15:00 AM,99.397,4.415,97.730,197.882
23753,09/03/21 08:20:00 AM,99.416,4.415,,197.883
23754,09/03/21 08:25:00 AM,99.406,4.415,,197.881
23755,09/03/21 08:30:00 AM,99.416,4.415,97.751,197.882
23756,09/03/21 08:35:00 AM,99.406,4.415,,197.880
23757,09/03/21 08:40:00 AM,99.406,4.415,,197.880
23758,09/03/21 08:45:00 AM,99.406,4.415,97.761,197.880
23759,09/03/21 08:50:00 AM,99.390,4.311,,197.879
23760,09/03/21 08:55:00 AM,99.390,4.311,,197.880
23761,09/03/21 09:00:00 AM,99.399,4.311,97.727,197.882
23762,09/03/21 09:05:00 AM,99.399,4.311,,197.882
23763,09/03/21 09:10:00 AM,99.390,4.311,,197.880
23764,09/03/21 09:15:00 AM,99.381,4.311,97.743,197.879
23765,09/03/21 09:20:00 AM,99.381,4.311,,197.878
23766,09/03/21 09:25:00 AM,99.390,4.311,,197.878
23767,09/03/21 09:30:00 AM,99.390,4.311,97.763,197.878
23768,09/03/21 09:35:00 AM,99.399,4.311,,197.879
23769,09/03/21 09:40:00 AM,99.390,4.311,,197.878
23770,09/03/21 09:45:00 AM,99.399,4.311,97.755,197.879
23771,09/03/21 09:50:00 AM,99.390,4.311,,197.879
23772,09/03/21 09:55:00 AM,99.383,4.207,,197.878
23773,09/03/21 10:00:00 AM,99.383,4.207,97.752,197.878
23774,09/03/21 10:05:00 AM,99.374,4.207,,197.877
23775,09/03/21 10:10:00 AM,99.374,4.207,,197.876
23776,09/03/21 10:15:00 AM,99.364,4.207,97.767,197.875
23777,09/03/21 10:20:00 AM,99.364,4.207,,197.875
23778,09/03/21 10:25:00 AM,99.364,4.207,,197.875
23779,09/03/21 10:30:00 AM,99.364,4.207,97.756,197.876
23780,09/03/21 10:35:00 AM,99.355,4.207,,197.875
23781,09/03/21 10:40:00 AM,99.355,4.207,,197.876
23782,09/03/21 10:45:00 AM,99.364,4.207,97.742,197.877
23783,09/03/21 10:50:00 AM,99.355,4.207,,197.876
23784,09/03/21 10:55:00 AM,99.346,4.207,,197.875
23785,09/03/21 11:00:00 AM,99.346,4.207,97.748,197.875
23786,09/03/21 11:05:00 AM,99.346,4.207,,197.875
23787,09/03/21 11:10:00 AM,99.346,4.207,,197.875
23788,09/03/21 11:15:00 AM,99.336,4.207,97.748,197.874
23789,09/03/21 11:20:00 AM,99.336,4.207,,197.874
23790,09/03/21 11:25:00 AM,99.318,4.207,,197.873
23791,09/03/21 11:30:00 AM,99.327,4.207,97.730,197.875
23792,09/03/21 11:35:00 AM,99.308,4.207,,197.873
23793,09/03/21 11:40:00 AM,99.318,4.207,,197.873
23794,09/03/21 11:45:00 AM,99.308,4.207,97.737,197.872
23795,09/03/21 11:50:00 AM,99.299,4.207,,197.872
23796,09/03/21 11:55:00 AM,99.308,4.207,,197.873
23797,09/03/21 12:00:00 PM,99.299,4.207,97.723,197.873
23798,09/03/21 12:05:00 PM,99.308,4.207,,197.873
23799,09/03/21 12:10:00 PM,99.308,4.207,,197.873
23800,09/03/21 12:15:00 PM,99.299,4.207,97.723,197.873
23801,09/03/21 12:20:00 PM,99.280,4.207,,197.871
23802,09/03/21 12:25:00 PM,99.290,4.207,,197.872
23803,09/03/21 12:30:00 PM,99.280,4.207,97.712,197.872
23804,09/03/21 12:35:00 PM,99.262,4.207,,197.871
23805,09/03/21 12:40:00 PM,99.262,4.207,,197.872
23806,09/03/21 12:45:00 PM,99.252,4.207,97.683,197.872
23807,09/03/21 12:50:00 PM,99.262,4.207,,197.873
23808,09/03/21 12:55:00 PM,99.243,4.207,,197.871
23809,09/03/21 01:00:00 PM,99.252,4.207,97.687,197.871
23810,09/03/21 01:05:00 PM,99.252,4.207,,197.872
23811,09/03/21 01:10:00 PM,99.243,4.207,,197.872
23812,09/03/21 01:15:00 PM,99.234,4.207,97.662,197.872
23813,09/03/21 01:20:00 PM,99.225,4.207,,197.871
23814,09/03/21 01:25:00 PM,99.241,4.311,,197.873
23815,09/03/21 01:30:00 PM,99.232,4.311,97.661,197.872
23816,09/03/21 01:35:00 PM,99.232,4.311,,197.872
23817,09/03/21 01:40:00 PM,99.232,4.311,,197.872
23818,09/03/21 01:45:00 PM,99.222,4.311,97.666,197.871
23819,09/03/21 01:50:00 PM,99.222,4.311,,197.871
23820,09/03/21 01:55:00 PM,99.222,4.311,,197.871
23821,09/03/21 02:00:00 PM,99.213,4.311,97.656,197.871
23822,09/03/21 02:05:00 PM,99.204,4.311,,197.870
23823,09/03/21 02:10:00 PM,99.194,4.311,,197.869
23824,09/03/21 02:15:00 PM,99.185,4.311,97.653,197.868
23825,09/03/21 02:20:00 PM,99.185,4.311,,197.868
23826,09/03/21 02:25:00 PM,99.176,4.311,,197.868
23827,09/03/21 02:30:00 PM,99.176,4.311,97.646,197.868
23828,09/03/21 02:35:00 PM,99.176,4.311,,197.868
23829,09/03/21 02:40:00 PM,99.166,4.311,,197.867
23830,09/03/21 02:45:00 PM,99.183,4.415,97.649,197.868
23831,09/03/21 02:50:00 PM,99.164,4.415,,197.867
23832,09/03/21 02:55:00 PM,99.155,4.415,,197.866
23833,09/03/21 03:00:00 PM,99.155,4.415,97.641,197.866
23834,09/03/21 03:05:00 PM,99.155,4.415,,197.866
23835,09/03/21 03:10:00 PM,99.146,4.415,,197.865
23836,09/03/21 03:15:00 PM,99.146,4.415,97.653,197.864
23837,09/03/21 03:20:00 PM,99.146,4.415,,197.864
23838,09/03/21 03:25:00 PM,99.136,4.415,,197.863
23839,09/03/21 03:30:00 PM,99.143,4.519,97.652,197.864
23840,09/03/21 03:35:00 PM,99.143,4.519,,197.864
23841,09/03/21 03:40:00 PM,99.134,4.519,,197.863
23842,09/03/21 03:45:00 PM,99.134,4.519,97.653,197.863
23843,09/03/21 03:50:00 PM,99.134,4.519,,197.864
23844,09/03/21 03:55:00 PM,99.115,4.519,,197.863
23845,09/03/21 04:00:00 PM,99.115,4.519,97.620,197.864
23846,09/03/21 04:05:00 PM,99.113,4.623,,197.864
23847,09/03/21 04:10:00 PM,99.113,4.623,,197.864
23848,09/03/21 04:15:00 PM,99.113,4.623,97.625,197.864
23849,09/03/21 04:20:00 PM,99.104,4.623,,197.863
23850,09/03/21 04:25:00 PM,99.104,4.623,,197.863
23851,09/03/21 04:30:00 PM,99.104,4.623,97.615,197.864
23852,09/03/21 04:35:00 PM,99.085,4.623,,197.862
23853,09/03/21 04:40:00 PM,99.076,4.623,,197.862
23854,09/03/21 04:45:00 PM,99.083,4.727,97.604,197.863
23855,09/03/21 04:50:00 PM,99.073,4.727,,197.863
23856,09/03/21 04:55:00 PM,99.073,4.727,,197.864
23857,09/03/21 05:00:00 PM,99.064,4.727,97.570,197.864
23858,09/03/21 05:05:00 PM,99.064,4.727,,197.866
23859,09/03/21 05:10:00 PM,99.064,4.727,,197.867
23860,09/03/21 05:15:00 PM,99.064,4.727,97.527,197.869
23861,09/03/21 05:20:00 PM,99.064,4.727,,197.869
23862,09/03/21 05:25:00 PM,99.055,4.727,,197.868
23863,09/03/21 05:30:00 PM,99.062,4.831,97.524,197.869
23864,09/03/21 05:35:00 PM,99.052,4.831,,197.868
23865,09/03/21 05:40:00 PM,99.062,4.831,,197.869
23866,09/03/21 05:45:00 PM,99.062,4.831,97.520,197.869
23867,09/03/21 05:50:00 PM,99.043,4.831,,197.867
23868,09/03/21 05:55:00 PM,99.052,4.831,,197.868
23869,09/03/21 06:00:00 PM,99.043,4.831,97.521,197.867
23870,09/03/21 06:05:00 PM,99.043,4.831,,197.868
23871,09/03/21 06:10:00 PM,99.034,4.831,,197.867
23872,09/03/21 06:15:00 PM,99.034,4.831,97.503,197.868
23873,09/03/21 06:20:00 PM,99.025,4.831,,197.868
23874,09/03/21 06:25:00 PM,99.034,4.831,,197.869
23875,09/03/21 06:30:00 PM,99.022,4.934,97.483,197.869
23876,09/03/21 06:35:00 PM,99.031,4.934,,197.870
23877,09/03/21 06:40:00 PM,99.013,4.934,,197.868
23878,09/03/21 06:45:00 PM,99.013,4.934,97.483,197.868
23879,09/03/21 06:50:00 PM,99.013,4.934,,197.869
23880,09/03/21 06:55:00 PM,99.022,4.934,,197.870
23881,09/03/21 07:00:00 PM,99.004,4.934,97.464,197.869
23882,09/03/21 07:05:00 PM,99.004,4.934,,197.870
23883,09/03/21 07:10:00 PM,99.004,4.934,,197.870
23884,09/03/21 07:15:00 PM,99.022,4.934,97.446,197.873
23885,09/03/21 07:20:00 PM,98.994,4.934,,197.870
23886,09/03/21 07:25:00 PM,99.004,4.934,,197.871
23887,09/03/21 07:30:00 PM,99.010,5.037,97.447,197.871
23888,09/03/21 07:35:00 PM,99.010,5.037,,197.871
23889,09/03/21 07:40:00 PM,99.001,5.037,,197.870
23890,09/03/21 07:45:00 PM,99.020,5.037,97.446,197.872
23891,09/03/21 07:50:00 PM,99.020,5.037,,197.873
23892,09/03/21 07:55:00 PM,99.010,5.037,,197.872
23893,09/03/21 08:00:00 PM,99.020,5.037,97.435,197.873
23894,09/03/21 08:05:00 PM,99.020,5.037,,197.873
23895,09/03/21 08:10:00 PM,99.010,5.037,,197.872
23896,09/03/21 08:15:00 PM,99.010,5.037,97.436,197.872
23897,09/03/21 08:20:00 PM,99.017,5.141,,197.874
23898,09/03/21 08:25:00 PM,99.017,5.141,,197.874
23899,09/03/21 08:30:00 PM,99.027,5.141,97.417,197.876
23900,09/03/21 08:35:00 PM,99.008,5.141,,197.874
23901,09/03/21 08:40:00 PM,99.008,5.141,,197.873
23902,09/03/21 08:45:00 PM,99.017,5.141,97.429,197.874
23903,09/03/21 08:50:00 PM,99.017,5.141,,197.874
23904,09/03/21 08:55:00 PM,99.027,5.141,,197.874
23905,09/03/21 09:00:00 PM,99.036,5.141,97.436,197.875
23906,09/03/21 09:05:00 PM,99.027,5.141,,197.875
23907,09/03/21 09:10:00 PM,99.036,5.141,,197.876
23908,09/03/21 09:15:00 PM,99.017,5.141,97.416,197.875
23909,09/03/21 09:20:00 PM,99.027,5.141,,197.876
23910,09/03/21 09:25:00 PM,99.027,5.141,,197.876
23911,09/03/21 09:30:00 PM,99.027,5.141,97.425,197.875
23912,09/03/21 09:35:00 PM,99.027,5.141,,197.876
23913,09/03/21 09:40:00 PM,99.033,5.244,,197.877
23914,09/03/21 09:45:00 PM,99.043,5.244,97.414,197.878
23915,09/03/21 09:50:00 PM,99.043,5.244,,197.878
23916,09/03/21 09:55:00 PM,99.033,5.244,,197.876
23917,09/03/21 10:00:00 PM,99.043,5.244,97.423,197.877
23918,09/03/21 10:05:00 PM,99.033,5.244,,197.876
23919,09/03/21 10:10:00 PM,99.033,5.244,,197.876
23920,09/03/21 10:15:00 PM,99.043,5.244,97.420,197.877
23921,09/03/21 10:20:00 PM,99.052,5.244,,197.878
23922,09/03/21 10:25:00 PM,99.033,5.244,,197.876
23923,09/03/21 10:30:00 PM,99.052,5.244,97.418,197.878
23924,09/03/21 10:35:00 PM,99.033,5.244,,197.877
23925,09/03/21 10:40:00 PM,99.033,5.244,,197.877
23926,09/03/21 10:45:00 PM,99.033,5.244,97.418,197.877
23927,09/03/21 10:50:00 PM,99.043,5.244,,197.877
23928,09/03/21 10:55:00 PM,99.043,5.244,,197.877
23929,09/03/21 11:00:00 PM,99.043,5.244,97.420,197.877
23930,09/03/21 11:05:00 PM,99.052,5.244,,197.878
23931,09/03/21 11:10:00 PM,99.043,5.244,,197.876
23932,09/03/21 11:15:00 PM,99.061,5.244,97.433,197.878
23933,09/03/21 11:20:00 PM,99.059,5.347,,197.877
23934,09/03/21 11:25:00 PM,99.068,5.347,,197.877
23935,09/03/21 11:30:00 PM,99.068,5.347,97.451,197.877
23936,09/03/21 11:35:00 PM,99.068,5.347,,197.877
23937,09/03/21 11:40:00 PM,99.068,5.347,,197.876
23938,09/03/21 11:45:00 PM,99.078,5.347,97.457,197.877
23939,09/03/21 11:50:00 PM,99.059,5.347,,197.875
23940,09/03/21 11:55:00 PM,99.068,5.347,,197.876
23941,09/04/21 12:00:00 AM,99.068,5.347,97.465,197.875
23942,09/04/21 12:05:00 AM,99.068,5.347,,197.875
23943,09/04/21 12:10:00 AM,99.068,5.347,,197.875
23944,09/04/21 12:15:00 AM,99.078,5.347,97.465,197.876
23945,09/04/21 12:20:00 AM,99.068,5.347,,197.876
23946,09/04/21 12:25:00 AM,99.078,5.347,,197.877
23947,09/04/21 12:30:00 AM,99.068,5.347,97.450,197.877
23948,09/04/21 12:35:00 AM,99.068,5.347,,197.877
23949,09/04/21 12:40:00 AM,99.068,5.347,,197.876
23950,09/04/21 12:45:00 AM,99.068,5.347,97.457,197.876
23951,09/04/21 12:50:00 AM,99.068,5.347,,197.877
23952,09/04/21 12:55:00 AM,99.068,5.347,,197.877
23953,09/04/21 01:00:00 AM,99.078,5.347,97.443,197.879
23954,09/04/21 01:05:00 AM,99.078,5.347,,197.878
23955,09/04/21 01:10:00 AM,99.078,5.347,,197.878
23956,09/04/21 01:15:00 AM,99.078,5.347,97.456,197.877
23957,09/04/21 01:20:00 AM,99.080,5.244,,197.877
23958,09/04/21 01:25:00 AM,99.071,5.244,,197.876
23959,09/04/21 01:30:00 AM,99.061,5.244,97.458,197.875
23960,09/04/21 01:35:00 AM,99.071,5.244,,197.876
23961,09/04/21 01:40:00 AM,99.071,5.244,,197.876
23962,09/04/21 01:45:00 AM,99.071,5.244,97.460,197.876
23963,09/04/21 01:50:00 AM,99.061,5.244,,197.875
23964,09/04/21 01:55:00 AM,99.061,5.244,,197.876
23965,09/04/21 02:00:00 AM,99.071,5.244,97.452,197.877
23966,09/04/21 02:05:00 AM,99.071,5.244,,197.877
23967,09/04/21 02:10:00 AM,99.071,5.244,,197.877
